Job Id,Unit Id,Tweet Seed Index,Tweet Author,Tweet Content,Tweet Date,[Islands_disputed_between_China_and_Japan] Score,[Korean_MV_Sewol_ferry_sinking] Score,[Japan_whaling_and_dolphin_hunting] Score,[Davos_world_economic_forum_2014] Score,[Disappearance_of_Malaysia_Airlines_Flight_370] Score,[2014_anti-China_protests_in_Vietnam] Score,[Ukraine_crisis_2014] Score,[FIFA_worldcup_2014] Score,[NONE] Score,Clarity Event Type,,[Islands_disputed_between_China_and_Japan] Count,[Korean_MV_Sewol_ferry_sinking] Count,[Japan_whaling_and_dolphin_hunting] Count,[Davos_world_economic_forum_2014] Count,[Disappearance_of_Malaysia_Airlines_Flight_370] Count,[2014_anti-China_protests_in_Vietnam] Count,[Ukraine_crisis_2014] Count,[FIFA_worldcup_2014] Count,[NONE] Count,,[Islands_disputed_between_China_and_Japan] Tweet Word - Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Korean_MV_Sewol_ferry_sinking] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Japan_whaling_and_dolphin_hunting] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Davos_world_economic_forum_2014] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Disappearance_of_Malaysia_Airlines_Flight_370] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2014_anti-China_protests_in_Vietnam] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Ukraine_crisis_2014] Tweet Word – Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[FIFA_worldcup_2014] Tweet Word – Score,,,,,,,,,,,
234,23910,whaling_119,@rodneygantt,A huge victory for whales - World Court says Japan's 'scientific' whaling is illegal and must end. http://t.co/RcEOGe8DHT via @action4ifaw,2014-05-01,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huge,0.07,victory,0.14,for,0.14,whales,0.28,World,0.07,Court,0.07,says,0.07,Japan's,0.49,'scientific',0.35,whaling,0.56,is,0.28,illegal,0.28,and,0.07,must,0.07,end.,0.07,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,23811,whaling_12,@SongsOfTheHunt,National Anthems of Great Current Whaling Nations - Iceland - http://t.co/EvueH9h5Mg #Tweet4Taiji #thecove #seashepherd,2014-04-29,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National,0.16,Anthems,0.16,of,0.16,Great,0.16,Current,0.16,Whaling,0.47,Nations,0.47,#Tweet4Taiji,0.16,[NONE],0.63,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23911,whaling_120,@nottslinnet,"My followers -  I despise #F1 - ridiculous 'sport', overpriced and as ecologically sound as Whaling by the Japanese.  Vote  with your feet",2014-05-01,0,0,0.99,0,0,0,0,0,0.16,0.99,,0,0,6,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecologically,0.1,sound,0.1,as,0.1,Whaling,0.6,by,0.5,Japanese.,0.6,[NONE],0.1,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23912,whaling_121,@lindamsenos,Japan's whaling - the end is nigh - News - The Ecologist http://t.co/VU1UHWNJz0,2014-05-01,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan's,0.64,whaling,0.64,end,0.32,is,0.21,nigh,0.21,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23913,whaling_122,@rockinroyalty,RT @TheAmazingPics: Check Out This Awesome Anti-Whaling Ship - The Sea Shephard - #photography http://t.co/ulGS9pDSrM http://t.co/TpwLOiBHqN,2014-05-01,0,0,0.93,0,0,0,0,0,0.37,0.93,,0,0,5,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Check,0.25,Out,0.25,This,0.25,Awesome,0.25,Anti-Whaling,0.63,Ship,0.5,Sea,0.13,Shephard,0.13,[NONE],0.25,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23914,whaling_123,@ZEROMISHIMA,New Zealand: Stand Against Whaling! - The Petition Site http://t.co/Jo8IG8ynYv,2014-05-01,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,0.09,Zealand:,0.09,Stand,0.45,Against,0.62,Whaling!,0.62,Petition,0.09,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23915,whaling_124,@calminsensehypn,Denounce Japan for Whale Slaughter - ForceChange http://t.co/SnngjhWaJj,2014-05-01,0,0.16,0.96,0.16,0,0,0,0.16,0,0.96,,0,1,6,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slaughter,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.12,Japan,0.47,for,0.12,Whale,0.71,Slaughter,0.47,[NONE],0.12,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,
144,23916,whaling_125,@thewhaling,"RT @SalimNamikaze: Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling: http://t.co/IpnOLOpMNW via @YouTube @HotNewHip…",2014-05-02,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#Whaling:,0.37,[NONE],0.93,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23916,whaling_125,@thewhaling,"RT @SalimNamikaze: Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling: http://t.co/IpnOLOpMNW via @YouTube @HotNewHip…",2014-05-02,0,0,0.8,0,0,0,0,0,0.6,0.8,,0,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#Whaling:,0.8,[NONE],0.6,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23917,whaling_126,@gterritsen,Denounce Japan for Whale Slaughter - ForceChange http://t.co/vci4rLYSlD,2014-05-02,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.29,Japan,0.58,for,0.36,Whale,0.51,Slaughter,0.44,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23918,whaling_127,@MaxsClumpArt,RT @ferretfanatics: Denounce Japan for Resuming Whaling Off Antarctica - ForceChange http://t.co/eJDpuBz5qR,2014-05-02,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denounce,0.34,Japan,0.59,for,0.17,Resuming,0.34,Whaling,0.59,Off,0.17,Antarctica,0.17,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23919,whaling_128,@MBDElf,@AliasHere @HuffPostPol - That's what you'll find off the coast of japan...or even in their new illegal whaling ships!,2014-05-02,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That's,0.09,coast,0.09,of,0.09,japan...or,0.46,even,0.18,in,0.18,their,0.18,new,0.18,illegal,0.28,whaling,0.64,ships!,0.37,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23920,whaling_129,@Vader_Drummer,"#nowplaying Chunk! No, Captain Chunk! - But There Ain't No Whales, So We Tell Tall Tales And Sing a Whaling Tune",2014-05-02,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whales,",0.34,Whaling,0.34,Tune,0.17,[NONE],0.86,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,23812,whaling_13,@SongsOfTheHunt,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,2014-04-29,0,0,0.16,0,0,0,0,0,0.99,0.99,,0,0,1,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whaling,0.16,Nations,0.16,#SeaShepherd,0.16,#thecove,0.16,[NONE],0.95,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,23921,whaling_130,@LoneMaimburg,Australia: Keep Anti-Whaling Promise - The Petition Site http://t.co/4NMqVrBQiT,2014-05-02,0,0,1,0,0,0,0,0,0,1,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia:,0.25,Keep,0.25,Anti-Whaling,0.86,Promise,0.37,[NONE],0,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,23922,whaling_131,@treasures999,SIGN & RT PLEASE - WE CAN HELP  New Zealand: Stand Against Whaling! http://t.co/Gctls8dlQ1,2014-05-02,0,0,0.99,0,0,0,0,0,0.16,0.99,,0,0,6,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,0.15,Zealand:,0.15,Stand,0.29,Against,0.29,Whaling!,0.88,[NONE],0.15,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23922,whaling_131,@treasures999,SIGN & RT PLEASE - WE CAN HELP  New Zealand: Stand Against Whaling! http://t.co/Gctls8dlQ1,2014-05-02,0,0.22,0.44,0,0,0,0,0,0.87,0.87,,0,1,2,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Against,0.16,[NONE],0.99,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stand,0.18,Against,0.18,Whaling!,0.36,[NONE],0.9,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,23923,whaling_132,@SAVE_R_Animals,RT @treasures999: SIGN & RT PLEASE - WE CAN HELP  New Zealand: Stand Against Whaling! http://t.co/Gctls8dlQ1,2014-05-02,0,0,0.93,0,0,0,0,0,0.37,0.93,,0,0,5,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIGN,0.12,&,0.12,RT,0.12,PLEASE,0.12,WE,0.12,CAN,0.12,HELP,0.12,,0.12,New,0.12,Zealand:,0.12,Stand,0.47,Against,0.47,Whaling!,0.59,http://t.co/Gctls8dlQ1,0.12,[NONE],0.24,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,23923,whaling_132,@SAVE_R_Animals,RT @treasures999: SIGN & RT PLEASE - WE CAN HELP  New Zealand: Stand Against Whaling! http://t.co/Gctls8dlQ1,2014-05-02,0,0,0.93,0,0,0,0,0,0.37,0.93,,0,0,5,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,0.34,Zealand:,0.34,Stand,0.45,Against,0.45,Whaling!,0.56,[NONE],0.23,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,23924,whaling_133,@radiohhh_com,"On http://t.co/NDbY9xCkI4 WHITE: ""New Whaling"" - Bonnie ""Prince"" Billy (with Angel Olsen)",2014-05-02,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""New",0.37,"Whaling""",0.56,[NONE],0.74,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,23925,whaling_134,@ctnewsus,"The Day - It's a homecoming - In a lobby space of the New Bedford Whaling Museum, under two enormous whale skeleto... http://t.co/YXHLv7aTdG",2014-05-02,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whaling,0.55,"Museum,",0.37,whale,0.18,[NONE],0.73,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,23926,whaling_135,@MC_org,Arctic whaling - crews in Barrow (one of 11 whaling communities along Alaska's Arctic Coast) just killed 3 whales. http://t.co/axpfzpGdTo,2014-05-02,0,0,0.8,0,0,0,0,0,0.6,0.8,,0,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic,0.34,whaling,0.68,killed,0.17,3,0.17,whales.,0.34,[NONE],0.51,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,23927,whaling_136,@CAMarineFriends,RT @MC_org: Arctic whaling - crews in Barrow (one of 11 whaling communities along Alaska's Arctic Coast) just killed 3 whales. http://t.co/…,2014-05-02,0,0,0.37,0,0,0,0,0,0.93,0.93,,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.34,whaling,0.34,whales.,0.17,[NONE],0.86,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,23928,whaling_137,@TimmonsAlexandr,Remit initiatory online bout. whaling fleet scholarships - getting the unseal course of study number one deserve on account of thi: vdaKZS,2014-05-02,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whaling,0.6,[NONE],0.8,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,23929,whaling_138,@SaveBuckyNow,Whaling damaging Icelandic farming exports - WDC: http://t.co/gNRGwkpnCk,2014-05-02,0,0,0.78,0,0,0,0.2,0,0.59,0.78,,0,0,4,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whaling,0.77,damaging,0.19,exports,0.19,[NONE],0.58,[CHECK_FAILED],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[NONE],0.99,[CHECK_FAILED],0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
