	index	Dataset	Tweet Id	Tweet Author	Tweet Date	Tweet Seed Index	Tweet Content	Tweet Event Relevance Score	Number of Relevant Mentions	Overall Sentiment-Intensity	Relevant Mention	Relevant Mention Score	Positive Sentiment	Negative Sentiment	Neutral Sentiment	High Intensity	Low Intensity	Medium Intensity	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30	Unnamed: 31	Unnamed: 32	Unnamed: 33	Unnamed: 34	Unnamed: 35	Unnamed: 36	Unnamed: 37	Unnamed: 38	Unnamed: 39	Unnamed: 40	Unnamed: 41	Unnamed: 42	Unnamed: 43	Unnamed: 44	Unnamed: 45	Unnamed: 46	Unnamed: 47	Unnamed: 48	Unnamed: 49	Unnamed: 50	Unnamed: 51	Unnamed: 52	Unnamed: 53	Unnamed: 54	Unnamed: 55	Unnamed: 56	Unnamed: 57	Unnamed: 58	Unnamed: 59	Unnamed: 60	Unnamed: 61	Unnamed: 62	Unnamed: 63	Unnamed: 64	Unnamed: 65	Unnamed: 66	Unnamed: 67	Unnamed: 68	Unnamed: 69	Unnamed: 70	Unnamed: 71	Unnamed: 72	Unnamed: 73	Unnamed: 74	Unnamed: 75	Unnamed: 76	Unnamed: 77	Unnamed: 78	Unnamed: 79	Unnamed: 80	Unnamed: 81	Unnamed: 82	Unnamed: 83	Unnamed: 84	Unnamed: 85	Unnamed: 86	Unnamed: 87	Unnamed: 88	Unnamed: 89	Unnamed: 90	Unnamed: 91	Unnamed: 92	Unnamed: 93	Unnamed: 94	Unnamed: 95	Unnamed: 96	Unnamed: 97	Unnamed: 98	Unnamed: 99	Unnamed: 100	Unnamed: 101	Unnamed: 102	Unnamed: 103	Unnamed: 104	Unnamed: 105	Unnamed: 106	Unnamed: 107	Unnamed: 108	Unnamed: 109	Unnamed: 110	Unnamed: 111	Unnamed: 112	Unnamed: 113	Unnamed: 114	Unnamed: 115	Unnamed: 116	Unnamed: 117	Unnamed: 118	Unnamed: 119	Unnamed: 120	Unnamed: 121	Unnamed: 122	Unnamed: 123	Unnamed: 124	Unnamed: 125	Unnamed: 126	Unnamed: 127	Unnamed: 128	Unnamed: 129	Unnamed: 130	Unnamed: 131	Unnamed: 132	Unnamed: 133	Unnamed: 134	Unnamed: 135	Unnamed: 136	Unnamed: 137	Unnamed: 138	Unnamed: 139	Unnamed: 140	Unnamed: 141	Unnamed: 142	Unnamed: 143	Unnamed: 144	Unnamed: 145	Unnamed: 146	Unnamed: 147	Unnamed: 148	Unnamed: 149	Unnamed: 150	Unnamed: 151	Unnamed: 152	Unnamed: 153	Unnamed: 154	Unnamed: 155	Unnamed: 156	Unnamed: 157	Unnamed: 158	Unnamed: 159	Unnamed: 160
72	72	DS3	38958	@grhluna25	Sun Mar 15 22:05:57 +0000 2015		RT @NRDCBioGems: Report says 3 million whales were killed in 20th century due to commercial whaling.  http://t.co/YEfK4ENOEn http://t.co/Ts…	1.0	6.0	1			0.0	1.0	0.0	0.9128709292	0.1825741858	0.3651483717																																																																																																																																																
73	73	DS3	38670	@beated1960	Thu Mar 12 02:07:36 +0000 2015		Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart	1.0	5.0	1			0.4082482905	0.8164965809	0.4082482905	0.4264014327	0.6396021491	0.6396021491																																																																																																																																																
74	74	DS3	38841	@BroadbentCarol	Mon Mar 09 13:59:02 +0000 2015		Tell our Government to urge Japan to end 'scientific whaling' once and for all.  http://t.co/726F0uv8TW via @ifawuk	1.0	5.0	1			0.6882472016	0.2294157339	0.6882472016	0.2182178902	0.8728715609	0.4364357805																																																																																																																																																
75	75	DS3	38692	@real_SabrinaL	Mon Mar 09 21:58:14 +0000 2015		"RT @SavetheDolphin1: ""@tutticontenti: #Japan needs to stop killing #Whales.
The Big Lie Behind Japanese Whaling http://t.co/BbyQKs5zZ1 http…"	1.0	5.0	1			0.4423258685	0.8846517369	0.1474419562	0.1360827635	0.272165527	0.9525793444																																																																																																																																																
76	76	DS3	38695	@mgezy0308	Wed Mar 11 04:24:48 +0000 2015		International Whaling Commission should change their name to International Whale Commission. There is no whaling in IWC at all. Tweet4Taiji	1.0	5.0	1			0.1622214211	0.1622214211	0.9733285268	0.0	0.9899494937	0.1414213562																																																																																																																																																
77	77	DS3	38726	@JamesEFaubel	Thu Mar 12 15:25:12 +0000 2015		RT @leclemot: World's Whaling Slaughter Tallied at 3 Million http://t.co/TVRKUafC76	1.0	5.0	1			0.0	1.0	0.0	0.7844645406	0.1961161351	0.5883484054																																																																																																																																																
78	78	DS3	38955	@472733	Thu Mar 12 23:52:27 +0000 2015		@BoycottJapan_  You ARE a racist. The louder you scream the more we know that we don't have to stop whaling or anything.  #ShutTaijiDown	1.0	4.0	1			0.0	1.0	0.0	0.4850712501	0.4850712501	0.7276068751																																																																																																																																																
79	79	DS3	38908	@FistThingsFirst	Thu Mar 12 14:02:00 +0000 2015		RT @WhySharksMatter: World's Whaling Slaughter Tallied at 3 Million http://t.co/QhBq09Wh1k #feedly	1.0	4.0	1			0.1400280084	0.9801960588	0.1400280084	0.894427191	0.0	0.4472135955																																																																																																																																																
80	80	DS3	38932	@markiekins	Wed Mar 11 13:12:34 +0000 2015		WHY am I just finding out about whaling omg	1.0	1.0	1			0.0	0.7071067812	0.7071067812	0.1961161351	0.5883484054	0.7844645406																																																																																																																																																
81	81	DS3	38593	@suepi44	Mon Mar 16 15:20:18 +0000 2015		.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap! – Please end this now! http://t.co/CzZ2qWIKxg #BloodEclipse	1.0	2.0	1			0.0	0.9284766909	0.3713906764	0.2182178902	0.8728715609	0.4364357805																																																																																																																																																
82	82	DS3	38622	@RavenSane	Fri Mar 13 12:40:37 +0000 2015		RT @sciam: Commercial #whaling wiped out almost 3 million animals in the 20th century: http://t.co/zAS6uehJfs #science http://t.co/BKJi8oaP…	1.0	2.0	1			0.0	1.0	0.0	0.8728715609	0.4364357805	0.2182178902																																																																																																																																																
83	83	DS3	38663	@DolphinAngel04	Fri Mar 13 17:11:15 +0000 2015		“Whaling in Japan is one of Japanese cultures. http://t.co/DkFLL2Itis” @BoycottZoos1 we don't argue with this !! ? Correct ?	1.0	3.0	1			0.0	0.9938837347	0.1104315261	0.0	0.7071067812	0.7071067812																																																																																																																																																
84	84	DS3	38838	@AntarcticaSouth	Thu Mar 12 14:49:24 +0000 2015		"Grim reading: World’s whaling slaughter tallied
 http://t.co/BgoNPGpZqd #Antarctic #whales @NatureNews @DPCressey"	1.0	1.0	1			0.0	1.0	0.0	0.5883484054	0.1961161351	0.7844645406																																																																																																																																																
85	85	DS3	38843	@calidus007	Fri Mar 13 10:08:43 +0000 2015		Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/cg7aKIane5 via @TakePart	1.0	4.0	1			0.1240347346	0.9922778767	0.0	0.6246950476	0.0	0.7808688094																																																																																																																																																
86	86	DS3	38706	@Socialreykjavik	Tue Mar 10 18:17:14 +0000 2015		"Bestu vinir í rokinu...
#whaling #whale-watching by sigurjonthr #socialreykjavik http://t.co/b2jcbtBGDh"	1.0	3.0	1			0.3244428423	0.4866642634	0.8111071057	0.123091491	0.9847319278	0.123091491																																																																																																																																																
87	87	DS3	38636	@iixxgeniexxii	Sun Mar 15 22:41:07 +0000 2015		@SenBennetCO Japan expanding controversial whaling program #BoycottJapan http://t.co/v8CofYLnjJ http://t.co/kvOWcoQdfN	1.0	4.0	1			0.0	1.0	0.0	0.4472135955	0.0	0.894427191																																																																																																																																																
88	88	DS3	38693	@sinkinfo	Wed Mar 11 03:14:25 +0000 2015		Why don&amp;#39;t the Japanese whaling vessels simply ram these bunny huggers and send them to the bottom? http://t.co/y4lisBlxd8	1.0	4.0	1			0.1561737619	0.9370425713	0.3123475238	0.8703882798	0.3481553119	0.3481553119																																																																																																																																																
89	89	DS3	38860	@Animantium1	Sun Mar 15 14:14:43 +0000 2015		.@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/WFtF7Poy6D	1.0	2.0	1			0.0	0.7808688094	0.6246950476	0.1400280084	0.9801960588	0.1400280084																																																																																																																																																
90	90	DS3	38761	@SongOfTheHunt	Fri Mar 13 02:10:14 +0000 2015		National Anthems of Great Current Whaling Nations - Canada - http://t.co/6ADRsI11Xq #Tweet4Taiji #thecove #seashepherd	1.0	3.0	1			0.0	0.1414213562	0.9899494937	0.0	0.9486832981	0.316227766																																																																																																																																																
91	91	DS3	38862	@ainebintu	Fri Mar 13 11:35:40 +0000 2015		RT @smull_EL: After seeing Jinny's booty, I now want to become a hapoonist. I know whaling is illegal but Fuck it. I'm in.	1.0	5.0	1			0.2357022604	0.9428090416	0.2357022604	0.8017837257	0.2672612419	0.5345224838																																																																																																																																																
92	92	DS3	38939	@Ame9Z	Thu Mar 12 20:57:47 +0000 2015		@BonnieMcKee these whaling ships are really ugly factories death-Japanese/Norwegian-banned but break law....	1.0	5.0	1			0.0	0.9805806757	0.1961161351	0.9428090416	0.2357022604	0.2357022604																																																																																																																																																
93	93	DS3	38906	@iixxgeniexxii	Sun Mar 15 22:47:19 +0000 2015		@SenRandPaul Japan expanding controversial whaling program #BoycottJapan http://t.co/2S3Lt5lfBj http://t.co/oMbuHpbGo6	1.0	5.0	1			0.0	0.9284766909	0.3713906764	0.0	0.8	0.6																																																																																																																																																
94	94	DS3	38853	@dhvw61	Mon Mar 09 02:18:57 +0000 2015		RT @Sniper__Catz: #Anipals #opfunkill plz sign #RT Demand the IWC stands firm against Japan’s attempts to continue whaling http://bit.l htt…	1.0	7.0	1			0.316227766	0.9486832981	0.0	0.5144957554	0.0	0.8574929257																																																																																																																																																
95	95	DS3	38891	@GhostWolf71	Sun Mar 15 03:49:13 +0000 2015		Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/uAHvzIH7Dc via @TakePart	1.0	7.0	1			0.6666666667	0.6666666667	0.3333333333	0.5144957554	0.5144957554	0.6859943406																																																																																																																																																
96	96	DS3	38733	@Pork_Merchants	Wed Mar 11 07:39:12 +0000 2015		Japan must increase imports of Australian pork. End whaling and the dolphin hunt now. We all support this at #Tweet4Taiji. #thecove	1.0	9.0	1			0.3015113446	0.9045340337	0.3015113446	0.3244428423	0.4866642634	0.8111071057																																																																																																																																																
97	97	DS3	38616	@gifuudoudouki	Mon Mar 09 18:57:18 +0000 2015		"RT @irukahagohan: ""Dolphin is more important than pet animals""
""Dolphin is my family""
Japanese cannot understand anti-whaling-men.#tweet4ta…"	1.0	7.0	1			0.1825741858	0.9128709292	0.3651483717	0.1961161351	0.7844645406	0.5883484054																																																																																																																																																
98	98	DS3	38871	@Pork_Merchants	Wed Mar 11 18:39:12 +0000 2015		Japan must end whaling and alternative protein sources be imported as a replacement for the whale and dolphin meat. #Tweet4Taiji #thecove	1.0	6.0	1			0.6246950476	0.7808688094	0.0	0.5570860145	0.3713906764	0.7427813527																																																																																																																																																
99	99	DS3	38806	@Bruttie4animals	Wed Mar 11 19:00:30 +0000 2015		RT @BoycottJapan_: @CoryBooker Japan expanding controversial whaling program #BoycottJapan #Tweet4Taiji http://t.co/AEZ4Xg51GG http://t.co/…	1.0	7.0	1			0.0	0.9284766909	0.3713906764	0.4364357805	0.2182178902	0.8728715609																																																																																																																																																
100	100	DS3	38858	@life2fullstop0	Sun Mar 15 21:06:25 +0000 2015		Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect ... http://t.co/XI2nklxtaY #fb	1.0	6.0	1			0.0	1.0	0.0	0.894427191	0.0	0.4472135955																																																																																																																																																
101	101	DS3	38808	@Pork_Merchants	Sun Mar 15 01:39:06 +0000 2015		Japan must increase imports of Australian pork. End whaling and the dolphin hunt now. We all support this at #Tweet4Taiji. #thecove	1.0	7.0	1			0.5144957554	0.8574929257	0.0	0.5883484054	0.1961161351	0.7844645406																																																																																																																																																
102	102	DS3	38872	@Sniper__Catz	Mon Mar 16 00:17:48 +0000 2015		#Anipals #opfunkill plz sign #RT Demand the IWC stands firm against Japan’s attempts to continue whaling http://bit.l http://t.co/hqdkAuLPiI	1.0	10.0	1			0.9370425713	0.1561737619	0.3123475238	0.3481553119	0.3481553119	0.8703882798																																																																																																																																																
103	103	DS3	38844	@Pork_Merchants	Sun Mar 15 10:09:58 +0000 2015		Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.	1.0	8.0	1			0.3651483717	0.9128709292	0.1825741858	0.7844645406	0.1961161351	0.5883484054																																																																																																																																																
104	104	DS3	38962	@Bazthebearuk	Sun Mar 15 08:51:50 +0000 2015		RT @Koala_Bee: Please sign➙Japan: End Illegal Antarctic Whaling Today! https://t.co/bj0YiewmBb #whales #conservation #AnimalRights http://t…	1.0	9.0	1			0.3244428423	0.8111071057	0.4866642634	0.15430335	0.7715167498	0.6172133998																																																																																																																																																
105	105	DS3	38983	@AmericanWraith	Sun Mar 15 04:06:45 +0000 2015		RT @lindama57348428: Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/gkcZOnMt8I via @TakePart	1.0	9.0	1			0.8017837257	0.5345224838	0.2672612419	0.2357022604	0.2357022604	0.9428090416																																																																																																																																																
106	106	DS3	38722	@Beef_Exporters	Sat Mar 14 23:10:00 +0000 2015		The end of whaling &amp; dolphin hunting in Japan isn't about money. it is about conservation. Stop eating whale &amp; dolphin meat. #Tweet4Taiji	1.0	12.0	1			0.3015113446	0.9045340337	0.3015113446	0.6859943406	0.5144957554	0.5144957554																																																																																																																																																
107	107	DS3	38739	@StineHenriksen5	Thu Mar 12 10:34:05 +0000 2015		RT @FinsandFluke: Norway #whale meat dumped in Japan after #pesticide finding http://t.co/r1BfcHOCQ7 #whaling #whales #IWC	1.0	6.0	1			0.0	1.0	0.0	0.2357022604	0.2357022604	0.9428090416																																																																																																																																																
108	108	DS3	38880	@gardenseatblog	Thu Mar 12 18:02:01 +0000 2015		RT @IrinaGreenVoice: Humans slaughtered nearly 3 MILLION whales in the 20th century...., according to a new study https://t.co/ZyT9HvPMWN h…	1.0	5.0	1			0.0	1.0	0.0	0.9428090416	0.2357022604	0.2357022604																																																																																																																																																
